Date,Username,Feature,Sessions,Time spent,Average time spent
18/02/2022,yfriedman,Saga Creation,15,25,1.666666667
18/02/2022,shumphrey,Account Managment,17,6,0.352941177
18/02/2022,twright,Reporting,17,16,0.941176471
18/02/2022,kwalter,Automation,15,14,0.933333333
18/02/2022,yfriedman,Roadmap,13,41,3.153846154
18/02/2022,oherman,Task Creation,15,24,1.6
19/02/2022,sshepard,Saga Creation,15,18,1.2
19/02/2022,ablackwell,Task Creation,15,15,1
19/02/2022,kcarr,Reporting,17,34,2
19/02/2022,bedwards,Account Managment,17,13,0.764705882
19/02/2022,kgalloway,Automation,15,15,1
20/02/2022,ggiles,Roadmap,17,49,2.882352941
20/02/2022,amcintyre,Automation,16,20,1.25
20/02/2022,ecoleman,Saga Creation,14,31,2.214285714
20/02/2022,bwise,Account Managment,13,5,0.384615385
21/02/2022,zhodges,Automation,16,7,0.4375
21/02/2022,kcarr,Task Creation,13,19,1.461538462
21/02/2022,twright,Account Managment,17,13,0.764705882
22/02/2022,yfriedman,Roadmap,17,55,3.235294118
22/02/2022,chenson,Saga Creation,15,20,1.333333333
22/02/2022,nphillips,Reporting,17,25,1.470588235
22/02/2022,jnicholson,Account Managment,17,5,0.294117647
22/02/2022,dbell,Task Creation,16,11,0.6875
23/02/2022,lbuck,Roadmap,14,53,3.785714286
23/02/2022,kgalloway,Saga Creation,15,30,2
23/02/2022,tduffy,Task Creation,15,13,0.866666667
23/02/2022,bparker,Reporting,13,15,1.153846154
23/02/2022,dhays,Account Managment,17,11,0.647058824
24/02/2022,sferguson,Reporting,16,31,1.9375
24/02/2022,skelly,Account Managment,13,22,1.692307692
24/02/2022,ahernandez,Automation,14,0,0
24/02/2022,yfriedman,Task Creation,17,13,0.764705882
24/02/2022,lbuck,Saga Creation,15,30,2
25/02/2022,ehodges,Reporting,16,28,1.75
25/02/2022,chenson,Automation,13,6,0.461538462
25/02/2022,qwyatt,Task Creation,14,29,2.071428571
25/02/2022,ncooke,Saga Creation,17,24,1.411764706
25/02/2022,acox,Account Managment,15,14,0.933333333
25/02/2022,nphillips,Roadmap,13,50,3.846153846
26/02/2022,mmayer,Account Managment,17,8,0.470588235
26/02/2022,lbuck,Roadmap,17,57,3.352941176
26/02/2022,jhansen,Saga Creation,13,17,1.307692308
26/02/2022,kwalter,Automation,13,2,0.153846154
26/02/2022,rrobles,Reporting,15,32,2.133333333
27/02/2022,greilly,Roadmap,17,46,2.705882353
27/02/2022,mstephens,Reporting,17,21,1.235294118
27/02/2022,bwise,Task Creation,13,27,2.076923077
27/02/2022,fsexton,Account Managment,16,8,0.5
28/02/2022,amcintyre,Roadmap,17,40,2.352941176
28/02/2022,kalvarado,Automation,17,11,0.647058824
28/02/2022,jnicholson,Saga Creation,14,30,2.142857143
28/02/2022,ggiles,Account Managment,15,20,1.333333333
28/02/2022,alara,Reporting,14,18,1.285714286
01/03/2022,dhays,Account Managment,14,9,0.642857143
01/03/2022,ahernandez,Automation,13,9,0.692307692
01/03/2022,acox,Task Creation,17,14,0.823529412
02/03/2022,ahernandez,Saga Creation,17,21,1.235294118
02/03/2022,oherman,Automation,15,6,0.4
02/03/2022,mgonzalez,Reporting,13,23,1.769230769
02/03/2022,soneill,Account Managment,15,18,1.2
03/03/2022,jhuang,Automation,16,11,0.6875
03/03/2022,dhays,Account Managment,14,17,1.214285714
03/03/2022,slarson,Roadmap,17,41,2.411764706
03/03/2022,alara,Task Creation,17,13,0.764705882
03/03/2022,bwise,Reporting,15,29,1.933333333
03/03/2022,cstuart,Saga Creation,14,30,2.142857143
04/03/2022,aortega,Roadmap,13,45,3.461538462
04/03/2022,cpetersen,Account Managment,13,12,0.923076923
04/03/2022,acombs,Reporting,15,34,2.266666667
04/03/2022,kashley,Automation,16,5,0.3125
04/03/2022,ehodges,Saga Creation,17,16,0.941176471
04/03/2022,jnicholson,Task Creation,16,17,1.0625
05/03/2022,ggiles,Saga Creation,13,18,1.384615385
05/03/2022,bedwards,Reporting,16,24,1.5
05/03/2022,jbarajas,Account Managment,17,20,1.176470588
06/03/2022,sferguson,Reporting,16,22,1.375
06/03/2022,nblair,Account Managment,17,15,0.882352941
06/03/2022,slarson,Saga Creation,14,27,1.928571429
06/03/2022,ahernandez,Task Creation,17,16,0.941176471
06/03/2022,chodge,Roadmap,15,43,2.866666667
07/03/2022,cstuart,Reporting,16,35,2.1875
07/03/2022,ipierce,Task Creation,13,18,1.384615385
07/03/2022,mforbes,Roadmap,15,48,3.2
07/03/2022,jgreen,Saga Creation,15,16,1.066666667
07/03/2022,kreese,Account Managment,16,25,1.5625
08/03/2022,mbarron,Roadmap,14,43,3.071428571
08/03/2022,ahanna,Automation,13,15,1.153846154
08/03/2022,greilly,Saga Creation,17,21,1.235294118
08/03/2022,akeller,Account Managment,17,13,0.764705882
09/03/2022,kkane,Saga Creation,17,33,1.941176471
09/03/2022,eberry,Task Creation,16,14,0.875
09/03/2022,ecampos,Automation,16,0,0
10/03/2022,wharvey,Reporting,14,15,1.071428571
10/03/2022,zhodges,Task Creation,16,17,1.0625
10/03/2022,mkelley,Roadmap,13,52,4
10/03/2022,mbarron,Account Managment,14,8,0.571428571
10/03/2022,amcintyre,Automation,13,10,0.769230769
10/03/2022,soneill,Saga Creation,13,16,1.230769231
11/03/2022,shumphrey,Task Creation,17,19,1.117647059
11/03/2022,ggiles,Account Managment,13,12,0.923076923
11/03/2022,bcastaneda,Saga Creation,13,20,1.538461538
11/03/2022,zmack,Roadmap,13,48,3.692307692
12/03/2022,slarson,Account Managment,16,21,1.3125
12/03/2022,mstephens,Roadmap,16,58,3.625
12/03/2022,shardin,Task Creation,14,26,1.857142857
12/03/2022,amurphy,Reporting,15,29,1.933333333
12/03/2022,sfox,Automation,13,4,0.307692308
12/03/2022,acombs,Saga Creation,13,23,1.769230769
13/03/2022,dbenton,Account Managment,13,13,1
13/03/2022,awoodward,Automation,14,9,0.642857143
13/03/2022,yfriedman,Task Creation,13,21,1.615384615
13/03/2022,kashley,Saga Creation,17,16,0.941176471
13/03/2022,acombs,Roadmap,13,54,4.153846154
14/03/2022,slarson,Automation,15,18,1.2
14/03/2022,jnicholson,Account Managment,16,18,1.125
14/03/2022,nblair,Reporting,17,22,1.294117647
14/03/2022,evega,Saga Creation,14,22,1.571428571
14/03/2022,ipierce,Task Creation,16,28,1.75
14/03/2022,jhuang,Roadmap,16,45,2.8125
15/03/2022,rrobles,Automation,14,5,0.357142857
15/03/2022,shorne,Reporting,14,18,1.285714286
15/03/2022,jbeasley,Account Managment,14,8,0.571428571
15/03/2022,rherman,Task Creation,15,27,1.8
15/03/2022,soneill,Roadmap,16,43,2.6875
16/03/2022,awoodward,Task Creation,14,15,1.071428571
16/03/2022,jbarajas,Roadmap,17,48,2.823529412
16/03/2022,kalvarado,Automation,17,5,0.294117647
16/03/2022,dhays,Saga Creation,13,28,2.153846154
16/03/2022,ofrye,Reporting,13,33,2.538461538
17/03/2022,edillon,Account Managment,15,15,1
17/03/2022,nblair,Reporting,17,30,1.764705882
17/03/2022,ahanna,Task Creation,14,14,1
17/03/2022,ablackwell,Saga Creation,15,19,1.266666667
17/03/2022,mgonzalez,Automation,16,20,1.25
17/03/2022,aortega,Roadmap,16,57,3.5625
18/03/2022,kdurham,Saga Creation,14,31,2.214285714
18/03/2022,mbarron,Task Creation,13,20,1.538461538
18/03/2022,aosborn,Automation,16,5,0.3125
18/03/2022,acombs,Account Managment,17,7,0.411764706
18/03/2022,trusso,Roadmap,15,40,2.666666667
18/03/2022,ncooke,Reporting,15,24,1.6
19/03/2022,fsexton,Account Managment,13,15,1.153846154
19/03/2022,trusso,Saga Creation,16,28,1.75
19/03/2022,nblair,Roadmap,16,57,3.5625
19/03/2022,ahanna,Reporting,14,30,2.142857143
19/03/2022,mkelley,Task Creation,14,21,1.5
19/03/2022,lbuck,Automation,15,10,0.666666667
20/03/2022,chodge,Task Creation,17,30,1.764705882
20/03/2022,ecampos,Saga Creation,17,26,1.529411765
20/03/2022,mbarron,Account Managment,17,7,0.411764706
21/03/2022,bcastaneda,Saga Creation,17,29,1.705882353
22/03/2022,ahernandez,Reporting,15,27,1.8
22/03/2022,qwyatt,Automation,13,9,0.692307692
22/03/2022,cdudley,Saga Creation,17,16,0.941176471
22/03/2022,cvillarreal,Roadmap,17,46,2.705882353
22/03/2022,soneill,Account Managment,15,5,0.333333333
22/03/2022,sshepard,Task Creation,16,13,0.8125
23/03/2022,jgreen,Task Creation,17,21,1.235294118
23/03/2022,ofrye,Automation,14,19,1.357142857
23/03/2022,kalvarado,Roadmap,15,47,3.133333333
23/03/2022,hjames,Saga Creation,15,16,1.066666667
23/03/2022,qwyatt,Account Managment,13,6,0.461538462
24/03/2022,mgonzalez,Reporting,15,25,1.666666667
24/03/2022,cpetersen,Automation,16,13,0.8125
24/03/2022,ahanna,Saga Creation,13,20,1.538461538
24/03/2022,agardner,Roadmap,13,41,3.153846154
24/03/2022,acox,Task Creation,13,14,1.076923077
25/03/2022,qwyatt,Account Managment,13,20,1.538461538
25/03/2022,mgonzalez,Saga Creation,13,17,1.307692308
25/03/2022,mgonzalez,Task Creation,14,11,0.785714286
25/03/2022,kreese,Roadmap,14,40,2.857142857
25/03/2022,jnicholson,Reporting,15,28,1.866666667
26/03/2022,kalvarado,Saga Creation,15,23,1.533333333
26/03/2022,acox,Account Managment,15,18,1.2
26/03/2022,oherman,Roadmap,14,53,3.785714286
27/03/2022,jhuang,Account Managment,13,21,1.615384615
27/03/2022,chodge,Reporting,16,17,1.0625
27/03/2022,tduffy,Saga Creation,13,35,2.692307692
27/03/2022,sshepard,Task Creation,13,13,1
27/03/2022,ewaller,Roadmap,15,59,3.933333333
28/03/2022,mkelley,Automation,15,14,0.933333333
28/03/2022,lbuck,Reporting,17,29,1.705882353
28/03/2022,sfox,Saga Creation,15,34,2.266666667
28/03/2022,cstuart,Roadmap,14,53,3.785714286
28/03/2022,ahernandez,Task Creation,17,11,0.647058824
28/03/2022,rconway,Account Managment,17,18,1.058823529
29/03/2022,zhodges,Saga Creation,17,19,1.117647059
29/03/2022,bcastaneda,Task Creation,17,23,1.352941176
29/03/2022,ipierce,Automation,16,15,0.9375
29/03/2022,kalvarado,Roadmap,13,49,3.769230769
29/03/2022,cpetersen,Reporting,15,26,1.733333333
29/03/2022,mforbes,Account Managment,13,19,1.461538462
30/03/2022,wharvey,Reporting,13,35,2.692307692
30/03/2022,ncooke,Task Creation,17,28,1.647058824
30/03/2022,rconway,Automation,14,7,0.5
30/03/2022,ahanna,Roadmap,14,53,3.785714286
30/03/2022,mmayer,Saga Creation,17,31,1.823529412
31/03/2022,ggiles,Automation,17,7,0.411764706
31/03/2022,ncooke,Roadmap,16,56,3.5
31/03/2022,rherman,Task Creation,16,30,1.875
31/03/2022,aortega,Account Managment,17,16,0.941176471
31/03/2022,wharvey,Reporting,15,27,1.8
01/04/2022,nphillips,Task Creation,16,27,1.6875
01/04/2022,swise,Saga Creation,16,35,2.1875
01/04/2022,ahanna,Roadmap,15,56,3.733333333
01/04/2022,dbenton,Account Managment,16,16,1
01/04/2022,dbriggs,Reporting,16,34,2.125
02/04/2022,sfox,Account Managment,17,13,0.764705882
02/04/2022,ofrye,Roadmap,17,48,2.823529412
02/04/2022,tduffy,Task Creation,13,10,0.769230769
02/04/2022,chenson,Automation,17,16,0.941176471
02/04/2022,nlane,Saga Creation,17,24,1.411764706
03/04/2022,jbarajas,Roadmap,16,40,2.5
03/04/2022,rrobles,Saga Creation,17,26,1.529411765
03/04/2022,bparker,Reporting,16,28,1.75
03/04/2022,kdurham,Task Creation,16,22,1.375
03/04/2022,acox,Automation,15,5,0.333333333
04/04/2022,jbeasley,Task Creation,14,14,1
04/04/2022,bcastaneda,Reporting,15,23,1.533333333
04/04/2022,amcintyre,Automation,13,0,0
04/04/2022,mkelley,Account Managment,16,8,0.5
04/04/2022,akeller,Roadmap,15,40,2.666666667
05/04/2022,dbriggs,Saga Creation,15,30,2
05/04/2022,zhodges,Account Managment,16,18,1.125
05/04/2022,alara,Roadmap,13,50,3.846153846
05/04/2022,rconway,Reporting,15,28,1.866666667
05/04/2022,kreese,Task Creation,15,28,1.866666667
06/04/2022,ncooke,Task Creation,17,23,1.352941176
06/04/2022,kwalter,Account Managment,17,5,0.294117647
06/04/2022,amcintyre,Automation,15,15,1
06/04/2022,chenson,Saga Creation,13,27,2.076923077
06/04/2022,wharvey,Roadmap,17,42,2.470588235
07/04/2022,lbuck,Saga Creation,16,25,1.5625
07/04/2022,kwalter,Roadmap,14,51,3.642857143
07/04/2022,nphillips,Account Managment,14,15,1.071428571
07/04/2022,evilla,Reporting,15,26,1.733333333
07/04/2022,hjames,Automation,13,8,0.615384615
07/04/2022,nclarke,Task Creation,13,13,1
08/04/2022,kwalter,Saga Creation,13,17,1.307692308
08/04/2022,shorne,Automation,16,0,0
08/04/2022,eberry,Reporting,15,31,2.066666667
08/04/2022,ahanna,Roadmap,13,44,3.384615385
08/04/2022,zhodges,Account Managment,16,25,1.5625
09/04/2022,aortega,Reporting,16,28,1.75
09/04/2022,evega,Automation,14,2,0.142857143
09/04/2022,akeller,Account Managment,15,18,1.2
09/04/2022,sshepard,Roadmap,16,56,3.5
09/04/2022,hjames,Task Creation,13,11,0.846153846
10/04/2022,slarson,Account Managment,14,12,0.857142857
10/04/2022,sfox,Reporting,13,32,2.461538462
10/04/2022,rconway,Saga Creation,16,23,1.4375
10/04/2022,bparker,Task Creation,13,10,0.769230769
11/04/2022,kashley,Task Creation,14,15,1.071428571
11/04/2022,eberry,Reporting,15,34,2.266666667
11/04/2022,kgalloway,Automation,13,6,0.461538462
11/04/2022,rcalhoun,Account Managment,16,23,1.4375
11/04/2022,rconway,Saga Creation,14,27,1.928571429
11/04/2022,ecampos,Roadmap,13,59,4.538461538
12/04/2022,bparker,Automation,14,14,1
12/04/2022,jbarajas,Task Creation,13,24,1.846153846
12/04/2022,dbell,Account Managment,17,11,0.647058824
12/04/2022,nclarke,Reporting,13,35,2.692307692
12/04/2022,ofrye,Roadmap,13,48,3.692307692
12/04/2022,kdurham,Saga Creation,17,18,1.058823529
13/04/2022,atucker,Saga Creation,16,20,1.25
13/04/2022,ecoleman,Reporting,15,20,1.333333333
13/04/2022,yfriedman,Account Managment,15,17,1.133333333
14/04/2022,rcalhoun,Reporting,17,28,1.647058824
14/04/2022,evega,Roadmap,14,51,3.642857143
14/04/2022,kwalter,Saga Creation,17,25,1.470588235
14/04/2022,dbriggs,Account Managment,17,16,0.941176471
15/04/2022,afuentes,Automation,16,12,0.75
15/04/2022,ofrye,Task Creation,15,17,1.133333333
15/04/2022,qwyatt,Account Managment,15,24,1.6
15/04/2022,ahanna,Roadmap,16,53,3.3125
15/04/2022,prubio,Reporting,16,31,1.9375
15/04/2022,nlane,Saga Creation,15,25,1.666666667
16/04/2022,tduffy,Automation,13,18,1.384615385
16/04/2022,aortega,Account Managment,14,16,1.142857143
16/04/2022,bwise,Roadmap,17,57,3.352941176
17/04/2022,ahanna,Account Managment,16,8,0.5
17/04/2022,zhodges,Roadmap,15,45,3
17/04/2022,chenson,Saga Creation,16,30,1.875
17/04/2022,jbeasley,Task Creation,15,13,0.866666667
18/04/2022,evilla,Task Creation,14,12,0.857142857
18/04/2022,shumphrey,Automation,13,8,0.615384615
18/04/2022,kcarr,Account Managment,13,16,1.230769231
18/04/2022,shardin,Saga Creation,16,34,2.125
18/04/2022,cvillarreal,Roadmap,17,55,3.235294118
18/04/2022,bedwards,Reporting,16,33,2.0625
19/04/2022,mgonzalez,Account Managment,13,5,0.384615385
19/04/2022,jbarajas,Saga Creation,14,32,2.285714286
19/04/2022,agardner,Reporting,17,19,1.117647059
19/04/2022,kashley,Roadmap,15,50,3.333333333
19/04/2022,ofrye,Task Creation,15,27,1.8
19/04/2022,ewaller,Automation,14,19,1.357142857
20/04/2022,ncooke,Automation,16,12,0.75
20/04/2022,ehodges,Account Managment,14,7,0.5
20/04/2022,oherman,Roadmap,15,46,3.066666667
20/04/2022,kkane,Task Creation,13,26,2
20/04/2022,shumphrey,Saga Creation,16,21,1.3125
20/04/2022,mkelley,Reporting,15,29,1.933333333
21/04/2022,chodge,Automation,17,9,0.529411765
21/04/2022,ggiles,Account Managment,15,23,1.533333333
21/04/2022,oherman,Reporting,17,34,2
21/04/2022,mstephens,Saga Creation,16,31,1.9375
21/04/2022,shardin,Task Creation,17,13,0.764705882
21/04/2022,atucker,Roadmap,14,46,3.285714286
22/04/2022,cstuart,Reporting,13,17,1.307692308
22/04/2022,shumphrey,Task Creation,14,14,1
22/04/2022,atucker,Roadmap,13,58,4.461538462
22/04/2022,nblair,Saga Creation,14,35,2.5
23/04/2022,evilla,Automation,16,11,0.6875
23/04/2022,mmayer,Saga Creation,16,26,1.625
23/04/2022,evega,Task Creation,15,12,0.8
23/04/2022,afuentes,Account Managment,15,17,1.133333333
23/04/2022,evilla,Reporting,14,23,1.642857143
23/04/2022,bwise,Roadmap,15,56,3.733333333
24/04/2022,cstuart,Account Managment,13,23,1.769230769
24/04/2022,bcastaneda,Saga Creation,17,26,1.529411765
24/04/2022,jnicholson,Task Creation,16,25,1.5625
24/04/2022,rcalhoun,Automation,14,9,0.642857143
25/04/2022,shardin,Roadmap,15,57,3.8
25/04/2022,nlane,Automation,13,5,0.384615385
25/04/2022,soneill,Saga Creation,17,33,1.941176471
25/04/2022,kkane,Reporting,13,35,2.692307692
25/04/2022,bhensley,Account Managment,15,22,1.466666667
25/04/2022,kgalloway,Task Creation,14,11,0.785714286
26/04/2022,kflowers,Task Creation,16,23,1.4375
26/04/2022,bcastaneda,Account Managment,13,9,0.692307692
26/04/2022,hjames,Saga Creation,16,27,1.6875
26/04/2022,yfriedman,Automation,14,5,0.357142857
26/04/2022,zhodges,Roadmap,15,41,2.733333333
26/04/2022,bedwards,Reporting,15,20,1.333333333
27/04/2022,skelly,Saga Creation,17,29,1.705882353
27/04/2022,jhansen,Roadmap,17,60,3.529411765
27/04/2022,zmack,Reporting,17,18,1.058823529
27/04/2022,oherman,Task Creation,13,19,1.461538462
27/04/2022,amurphy,Account Managment,15,22,1.466666667
28/04/2022,rrobles,Roadmap,13,54,4.153846154
28/04/2022,sferguson,Automation,16,8,0.5
28/04/2022,kreese,Account Managment,13,23,1.769230769
29/04/2022,lbuck,Reporting,14,19,1.357142857
29/04/2022,nlane,Saga Creation,13,35,2.692307692
29/04/2022,shardin,Automation,13,1,0.076923077
29/04/2022,sferguson,Roadmap,16,57,3.5625
29/04/2022,nphillips,Task Creation,13,13,1
29/04/2022,dbenton,Account Managment,13,23,1.769230769
30/04/2022,kreese,Roadmap,14,42,3
30/04/2022,soneill,Saga Creation,15,33,2.2
30/04/2022,prubio,Automation,17,12,0.705882353
30/04/2022,mforbes,Account Managment,13,11,0.846153846
01/05/2022,oherman,Roadmap,16,60,3.75
01/05/2022,sferguson,Account Managment,16,16,1
01/05/2022,prubio,Saga Creation,15,23,1.533333333
01/05/2022,cstuart,Reporting,13,29,2.230769231
01/05/2022,nclarke,Automation,13,3,0.230769231
02/05/2022,acox,Roadmap,13,42,3.230769231
02/05/2022,chodge,Saga Creation,17,31,1.823529412
02/05/2022,alara,Reporting,14,22,1.571428571
02/05/2022,cvillarreal,Automation,16,10,0.625
02/05/2022,acombs,Account Managment,13,6,0.461538462
03/05/2022,ehodges,Roadmap,16,44,2.75
03/05/2022,shartman,Task Creation,16,20,1.25
03/05/2022,cpetersen,Reporting,15,26,1.733333333
03/05/2022,shumphrey,Account Managment,13,17,1.307692308
03/05/2022,mgonzalez,Automation,15,19,1.266666667
03/05/2022,bhensley,Saga Creation,14,23,1.642857143
04/05/2022,yfriedman,Automation,16,16,1
04/05/2022,jhuang,Account Managment,17,5,0.294117647
04/05/2022,ipierce,Roadmap,16,48,3
04/05/2022,eberry,Saga Creation,13,21,1.615384615
04/05/2022,dhays,Task Creation,16,26,1.625
04/05/2022,bcastaneda,Reporting,15,17,1.133333333
05/05/2022,ipierce,Reporting,15,24,1.6
05/05/2022,cdudley,Saga Creation,16,30,1.875
05/05/2022,cdudley,Task Creation,13,13,1
05/05/2022,agardner,Roadmap,16,44,2.75
05/05/2022,bhensley,Account Managment,13,14,1.076923077
06/05/2022,bwise,Task Creation,15,21,1.4
06/05/2022,bedwards,Automation,16,20,1.25
06/05/2022,shorne,Reporting,13,23,1.769230769
06/05/2022,kdurham,Saga Creation,14,32,2.285714286
06/05/2022,dbriggs,Account Managment,14,24,1.714285714
06/05/2022,mforbes,Roadmap,14,45,3.214285714
07/05/2022,cdudley,Saga Creation,15,15,1
07/05/2022,cpetersen,Roadmap,14,43,3.071428571
07/05/2022,shumphrey,Automation,16,0,0
07/05/2022,ahernandez,Account Managment,13,16,1.230769231
07/05/2022,bedwards,Task Creation,13,20,1.538461538
07/05/2022,akeller,Reporting,13,33,2.538461538
08/05/2022,kdurham,Task Creation,17,20,1.176470588
08/05/2022,ehodges,Saga Creation,16,29,1.8125
08/05/2022,nblair,Roadmap,14,58,4.142857143
08/05/2022,kvilla,Account Managment,13,17,1.307692308
08/05/2022,gcarroll,Reporting,13,26,2
09/05/2022,aortega,Roadmap,13,44,3.384615385
09/05/2022,sferguson,Automation,17,20,1.176470588
09/05/2022,evilla,Saga Creation,17,21,1.235294118
09/05/2022,slarson,Task Creation,16,18,1.125
09/05/2022,acox,Reporting,16,28,1.75
10/05/2022,jgreen,Account Managment,15,15,1
10/05/2022,wharvey,Roadmap,16,42,2.625
10/05/2022,nphillips,Task Creation,17,26,1.529411765
10/05/2022,jgreen,Automation,16,3,0.1875
11/05/2022,acox,Saga Creation,14,20,1.428571429
11/05/2022,dbenton,Roadmap,14,43,3.071428571
11/05/2022,kvilla,Reporting,14,31,2.214285714
11/05/2022,mkelley,Account Managment,14,11,0.785714286
11/05/2022,jbarajas,Automation,14,0,0
11/05/2022,kwalter,Task Creation,16,23,1.4375
12/05/2022,atucker,Saga Creation,15,26,1.733333333
12/05/2022,kflowers,Task Creation,14,23,1.642857143
12/05/2022,alara,Account Managment,14,18,1.285714286
12/05/2022,kcarr,Reporting,14,20,1.428571429
12/05/2022,dbriggs,Automation,15,8,0.533333333
13/05/2022,ahernandez,Account Managment,16,12,0.75
